id_C,CX,CY,Tipo,CapacidadM,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo
47,4480,9170,Pilas,5000,2576,4749,,,,,
48,1186,1464,Carton y Papeles,5000,,,2368,2113,,,
49,3332,9844,Pilas,5000,1266,121,,,,,
50,2397,9962,Vidrio,5000,,,,,,,1865
51,6468,2350,Vidrio,5000,,,,,,,4123
52,6060,7389,Plastico,5000,,,,,3565,772,
53,3835,8154,Vidrio,5000,,,,,,,3323
54,3361,6504,Carton y Papeles,5000,,,1173,3841,,,
55,4666,9816,Pilas,5000,3658,1733,,,,,
56,4761,7891,Carton y Papeles,5000,,,3803,3671,,,
57,7861,6062,Vidrio,5000,,,,,,,2019
58,4540,3701,Vidrio,5000,,,,,,,1461
59,3508,9011,Vidrio,5000,,,,,,,4043
60,2285,6559,Vidrio,5000,,,,,,,2057
61,9428,4484,Vidrio,5000,,,,,,,828
62,7191,3742,Carton y Papeles,5000,,,3830,849,,,
63,4147,3139,Pilas,5000,1947,852,,,,,
64,2804,4490,Vidrio,5000,,,,,,,1025
65,7454,2374,Plastico,5000,,,,,4227,2321,
66,6363,7182,Carton y Papeles,5000,,,4876,4746,,,
67,2462,4795,Plastico,5000,,,,,5064,3304,
68,9099,3350,Vidrio,5000,,,,,,,1558
69,1125,2370,Vidrio,5000,,,,,,,543
70,9215,7737,Carton y Papeles,5000,,,279,658,,,
71,9311,9165,Plastico,5000,,,,,3718,953,
72,4073,4894,Carton y Papeles,5000,,,675,3517,,,
73,3346,9864,Carton y Papeles,5000,,,1053,2247,,,
74,5170,4911,Plastico,5000,,,,,485,4094,
75,7949,6305,Vidrio,5000,,,,,,,3941
76,2779,6804,Vidrio,5000,,,,,,,3317
77,4065,8776,Pilas,5000,3592,3462,,,,,
78,2429,5474,Carton y Papeles,5000,,,3238,2348,,,
79,2966,7269,Carton y Papeles,5000,,,1443,4219,,,
80,6397,8620,Vidrio,5000,,,,,,,4702
81,3827,5435,Plastico,5000,,,,,3664,1233,
82,8434,8620,Pilas,5000,1719,4852,,,,,
83,2457,6008,Plastico,5000,,,,,3488,1779,
84,6663,3589,Vidrio,5000,,,,,,,986
85,1795,5123,Pilas,5000,694,2880,,,,,
86,6123,5824,Plastico,5000,,,,,1040,3231,
87,1423,1480,Vidrio,5000,,,,,,,2311
88,8657,1184,Pilas,5000,3983,804,,,,,
89,9663,8526,Plastico,5000,,,,,4432,294,
90,3932,9491,Plastico,5000,,,,,2550,1637,
91,9942,6744,Plastico,5000,,,,,773,2592,
92,9091,3009,Pilas,5000,690,3725,,,,,
93,1122,3232,Carton y Papeles,5000,,,3661,4829,,,
94,4089,8883,Vidrio,5000,,,,,,,2049
95,1895,6499,Carton y Papeles,5000,,,3394,2935,,,
96,7577,4606,Carton y Papeles,5000,,,3988,2068,,,
97,9452,6065,Vidrio,5000,,,,,,,4928
98,3357,1293,Vidrio,5000,,,,,,,2130
99,6676,6957,Vidrio,5000,,,,,,,2900
100,9578,7436,Plastico,5000,,,,,4195,314,
101,2572,8031,Plastico,5000,,,,,4390,4977,
102,5987,6121,Pilas,5000,2279,111,,,,,
103,3651,2329,Plastico,5000,,,,,1123,1159,
104,4919,7894,Pilas,5000,1101,3680,,,,,
105,1156,1031,Carton y Papeles,5000,,,830,4879,,,
106,1599,7634,Plastico,5000,,,,,3591,4525,
107,6698,4698,Plastico,5000,,,,,337,3413,
108,4221,8808,Plastico,5000,,,,,2804,4593,
109,3029,3107,Carton y Papeles,5000,,,4835,1633,,,
110,8665,1966,Carton y Papeles,5000,,,2101,2080,,,
111,9618,7428,Pilas,5000,5051,2722,,,,,
112,5857,7542,Carton y Papeles,5000,,,452,1254,,,
113,7099,9586,Pilas,5000,1526,2277,,,,,
114,2074,3436,Vidrio,5000,,,,,,,894
115,2519,1131,Plastico,5000,,,,,4184,2471,
116,7894,4708,Carton y Papeles,5000,,,315,2349,,,
117,7198,8261,Pilas,5000,4741,5063,,,,,
118,2942,1611,Carton y Papeles,5000,,,4406,1097,,,
119,6550,4893,Plastico,5000,,,,,3900,2231,
120,6861,6786,Carton y Papeles,5000,,,1785,2516,,,
121,5875,1101,Plastico,5000,,,,,3765,4368,
122,6492,1636,Carton y Papeles,5000,,,2740,1097,,,
123,5952,8795,Carton y Papeles,5000,,,3894,4189,,,
124,5997,3334,Vidrio,5000,,,,,,,2423
125,9581,9519,Carton y Papeles,5000,,,1461,1954,,,
126,6847,5294,Carton y Papeles,5000,,,184,3567,,,
127,3574,6940,Pilas,5000,2434,3671,,,,,
128,9033,5584,Carton y Papeles,5000,,,3749,365,,,
129,9204,5588,Pilas,5000,1099,4763,,,,,
130,9250,3897,Pilas,5000,4582,248,,,,,
131,8610,3019,Carton y Papeles,5000,,,1998,2734,,,
132,1775,3618,Plastico,5000,,,,,2619,171,
133,5236,9018,Plastico,5000,,,,,3616,4313,
134,2260,4348,Pilas,5000,2706,1232,,,,,
135,5695,1512,Pilas,5000,2299,2594,,,,,
136,5393,9050,Plastico,5000,,,,,976,4030,
137,2860,1982,Carton y Papeles,5000,,,2572,1364,,,
138,2392,5210,Pilas,5000,2458,1366,,,,,
139,8614,7858,Carton y Papeles,5000,,,3002,2365,,,
140,4890,4089,Pilas,5000,3698,1847,,,,,
141,1057,6176,Pilas,5000,4727,5097,,,,,
142,8232,5286,Plastico,5000,,,,,773,2616,
143,9747,1631,Plastico,5000,,,,,812,1133,
144,7156,5761,Vidrio,5000,,,,,,,996
145,9307,7722,Vidrio,5000,,,,,,,5035
146,2265,1762,Pilas,5000,2290,3881,,,,,
147,5050,9470,Plastico,5000,,,,,4518,2812,
148,6504,5982,Vidrio,5000,,,,,,,1990
149,4208,2373,Pilas,5000,208,700,,,,,
150,1600,4362,Plastico,5000,,,,,4577,4954,
151,3365,2767,Vidrio,5000,,,,,,,4962
152,9083,2475,Pilas,5000,3410,494,,,,,
153,7093,4998,Vidrio,5000,,,,,,,3408
154,8317,1562,Carton y Papeles,5000,,,1557,2276,,,
155,5080,4809,Vidrio,5000,,,,,,,3621
156,6674,4517,Carton y Papeles,5000,,,2054,4517,,,
157,5163,5856,Pilas,5000,3341,4274,,,,,
158,7654,1749,Plastico,5000,,,,,2123,4744,
159,5706,9101,Pilas,5000,4835,748,,,,,
160,4367,1444,Vidrio,5000,,,,,,,163
161,6903,4646,Pilas,5000,2807,3110,,,,,
162,4316,2120,Carton y Papeles,5000,,,2662,4673,,,
163,5143,4062,Vidrio,5000,,,,,,,2466
164,2139,3664,Pilas,5000,3294,3250,,,,,
165,5577,5468,Pilas,5000,3207,4707,,,,,
166,9838,4574,Pilas,5000,2710,3228,,,,,
167,6532,2713,Plastico,5000,,,,,4664,2645,
168,7438,6450,Plastico,5000,,,,,2905,3171,
169,2230,8785,Carton y Papeles,5000,,,1280,2816,,,
170,5146,9572,Carton y Papeles,5000,,,1015,3464,,,
171,2327,9540,Pilas,5000,2431,572,,,,,
172,2288,4960,Pilas,5000,1793,3509,,,,,
173,3378,4857,Plastico,5000,,,,,1366,1309,
174,2074,1171,Pilas,5000,4250,855,,,,,
175,8444,9721,Plastico,5000,,,,,1794,314,
176,2684,2579,Carton y Papeles,5000,,,2867,2924,,,
177,3339,1934,Carton y Papeles,5000,,,2149,2488,,,
178,3494,9190,Vidrio,5000,,,,,,,2335
179,8189,7561,Carton y Papeles,5000,,,250,1968,,,
180,6547,3308,Plastico,5000,,,,,2966,466,
181,4094,3552,Carton y Papeles,5000,,,2682,1070,,,
182,1553,9329,Pilas,5000,3154,4382,,,,,
183,5630,4783,Carton y Papeles,5000,,,1564,2960,,,
184,1186,7550,Pilas,5000,4125,3905,,,,,
185,8871,9891,Plastico,5000,,,,,4880,2999,
186,9710,8593,Carton y Papeles,5000,,,5094,1701,,,
187,6860,2067,Pilas,5000,4270,1234,,,,,
188,4034,5747,Carton y Papeles,5000,,,3010,3313,,,
189,7363,9342,Pilas,5000,4555,3464,,,,,
190,2566,1168,Carton y Papeles,5000,,,3633,1330,,,
191,7401,6191,Vidrio,5000,,,,,,,4979
192,4266,3988,Carton y Papeles,5000,,,4597,3655,,,
193,5882,2288,Vidrio,5000,,,,,,,232
194,2544,9254,Carton y Papeles,5000,,,2487,3092,,,
195,5406,6652,Carton y Papeles,5000,,,1512,3249,,,
196,1459,6757,Vidrio,5000,,,,,,,2644
197,2382,3828,Carton y Papeles,5000,,,4744,3990,,,
198,1938,8366,Plastico,5000,,,,,4048,3160,
199,7897,3207,Pilas,5000,1753,1070,,,,,
200,3612,2612,Plastico,5000,,,,,1694,1878,
