id_C,CX,CY,Tipo,CapacidadM,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo
208,8930,1125,Carton y Papeles,5000,,,2987,3042,,,
209,4630,8193,Plastico,5000,,,,,2433,372,
210,9252,3786,Carton y Papeles,5000,,,895,519,,,
211,6578,1018,Carton y Papeles,5000,,,560,561,,,
212,9917,4869,Carton y Papeles,5000,,,3054,2767,,,
213,5972,1247,Pilas,5000,2269,785,,,,,
214,1326,6560,Carton y Papeles,5000,,,935,4260,,,
215,4038,7430,Carton y Papeles,5000,,,3180,1339,,,
216,1643,3760,Vidrio,5000,,,,,,,1209
217,9715,2205,Plastico,5000,,,,,1616,3562,
218,7672,6855,Carton y Papeles,5000,,,3128,2551,,,
219,2140,6094,Carton y Papeles,5000,,,1070,3777,,,
220,2930,9539,Plastico,5000,,,,,1342,3134,
221,6596,9810,Carton y Papeles,5000,,,1761,244,,,
222,4867,7062,Carton y Papeles,5000,,,3574,1361,,,
223,7777,1479,Vidrio,5000,,,,,,,1241
224,4342,7251,Carton y Papeles,5000,,,3256,1926,,,
225,6060,2741,Vidrio,5000,,,,,,,4092
226,3629,9567,Plastico,5000,,,,,1124,3524,
227,9184,1525,Carton y Papeles,5000,,,1207,4633,,,
228,5089,9956,Pilas,5000,4076,4447,,,,,
229,3279,6469,Carton y Papeles,5000,,,2104,3251,,,
230,6245,8095,Plastico,5000,,,,,3074,1928,
231,1365,2040,Pilas,5000,4316,1315,,,,,
232,4424,9166,Carton y Papeles,5000,,,2329,1459,,,
233,3924,4638,Vidrio,5000,,,,,,,803
234,6192,1211,Pilas,5000,2810,3296,,,,,
235,3482,3698,Plastico,5000,,,,,967,122,
236,1203,5173,Carton y Papeles,5000,,,1311,2460,,,
237,2851,3102,Carton y Papeles,5000,,,1087,2389,,,
238,7424,6701,Pilas,5000,1972,1541,,,,,
239,9133,5298,Pilas,5000,1320,3195,,,,,
240,6482,1294,Pilas,5000,823,2941,,,,,
241,6676,9487,Plastico,5000,,,,,4003,410,
242,5711,5316,Plastico,5000,,,,,218,451,
243,6399,5164,Vidrio,5000,,,,,,,2929
244,2647,9735,Plastico,5000,,,,,5062,1902,
245,6037,1876,Carton y Papeles,5000,,,4610,3148,,,
246,9437,2594,Pilas,5000,984,4469,,,,,
247,3291,3495,Vidrio,5000,,,,,,,3344
248,5751,3081,Plastico,5000,,,,,4302,634,
249,7109,8449,Plastico,5000,,,,,1174,3427,
250,4431,8589,Vidrio,5000,,,,,,,3746
251,7682,2620,Plastico,5000,,,,,2943,821,
252,3704,8259,Pilas,5000,4406,4725,,,,,
253,8299,5650,Plastico,5000,,,,,5084,1195,
254,5459,3099,Carton y Papeles,5000,,,4344,4025,,,
255,7047,5510,Pilas,5000,658,827,,,,,
256,4358,7391,Carton y Papeles,5000,,,169,3875,,,
257,8089,2665,Carton y Papeles,5000,,,1053,4596,,,
258,6230,6035,Pilas,5000,650,4014,,,,,
259,8448,7347,Plastico,5000,,,,,2536,4588,
260,1367,8134,Pilas,5000,863,295,,,,,
261,2474,4130,Vidrio,5000,,,,,,,3638
262,8813,8387,Vidrio,5000,,,,,,,4860
263,4791,7300,Plastico,5000,,,,,3797,837,
264,5398,7768,Pilas,5000,3781,1933,,,,,
265,5004,8598,Carton y Papeles,5000,,,4377,858,,,
266,7273,9999,Carton y Papeles,5000,,,4936,2937,,,
267,5602,2940,Plastico,5000,,,,,1357,3064,
268,6856,1700,Vidrio,5000,,,,,,,3662
269,4696,6699,Pilas,5000,3611,4212,,,,,
270,4735,7239,Plastico,5000,,,,,225,1648,
271,3338,1995,Plastico,5000,,,,,618,3764,
272,1371,6186,Plastico,5000,,,,,4657,2302,
273,9446,2555,Carton y Papeles,5000,,,4417,1456,,,
274,8737,6160,Plastico,5000,,,,,155,2888,
275,3019,5920,Vidrio,5000,,,,,,,3340
276,5482,3432,Carton y Papeles,5000,,,2613,4098,,,
277,8174,7754,Vidrio,5000,,,,,,,2449
278,5310,8415,Vidrio,5000,,,,,,,3969
279,1233,5514,Plastico,5000,,,,,2603,5069,
280,5282,6203,Pilas,5000,1415,4932,,,,,
281,8742,7003,Carton y Papeles,5000,,,4141,5058,,,
282,7916,7134,Carton y Papeles,5000,,,2707,576,,,
283,7987,4461,Carton y Papeles,5000,,,1469,1485,,,
284,7041,2653,Vidrio,5000,,,,,,,974
285,3375,9234,Plastico,5000,,,,,1911,4176,
286,5033,8971,Carton y Papeles,5000,,,4699,1060,,,
287,1398,9045,Carton y Papeles,5000,,,2901,3573,,,
288,1463,1899,Vidrio,5000,,,,,,,3516
289,1263,5006,Plastico,5000,,,,,338,2385,
290,8846,6391,Pilas,5000,2841,3706,,,,,
291,1830,9034,Pilas,5000,4156,3539,,,,,
292,2737,8136,Carton y Papeles,5000,,,4549,4849,,,
293,7659,4778,Vidrio,5000,,,,,,,2157
294,5621,6334,Carton y Papeles,5000,,,2580,4878,,,
295,7136,5904,Plastico,5000,,,,,1684,753,
296,2663,3376,Pilas,5000,3495,4829,,,,,
297,2894,6332,Plastico,5000,,,,,4447,2141,
298,2737,7845,Vidrio,5000,,,,,,,3600
299,8520,4076,Plastico,5000,,,,,979,2016,
300,6591,3030,Pilas,5000,1217,653,,,,,
301,6472,5084,Pilas,5000,311,4260,,,,,
302,1857,5071,Carton y Papeles,5000,,,4367,4051,,,
303,6963,8217,Plastico,5000,,,,,3817,152,
304,5918,6640,Carton y Papeles,5000,,,2226,3081,,,
305,9595,1231,Plastico,5000,,,,,2004,2395,
306,8982,4136,Plastico,5000,,,,,2657,3763,
307,1399,9072,Carton y Papeles,5000,,,3739,2241,,,
308,7769,7985,Pilas,5000,780,2421,,,,,
309,4292,2551,Pilas,5000,2647,3300,,,,,
310,1633,4585,Pilas,5000,1687,769,,,,,
311,3050,4187,Plastico,5000,,,,,4212,980,
312,3034,8555,Plastico,5000,,,,,1445,1600,
313,8550,1719,Carton y Papeles,5000,,,2371,1669,,,
314,1037,7648,Carton y Papeles,5000,,,3877,3795,,,
315,9075,1207,Plastico,5000,,,,,4215,699,
316,1924,9953,Carton y Papeles,5000,,,2489,4609,,,
317,5071,6619,Pilas,5000,510,4600,,,,,
318,9474,9252,Plastico,5000,,,,,4231,280,
319,2387,1851,Vidrio,5000,,,,,,,5099
320,5334,1625,Vidrio,5000,,,,,,,1315
321,8320,5643,Pilas,5000,4415,1984,,,,,
322,3217,9885,Plastico,5000,,,,,4879,4217,
323,7072,8762,Pilas,5000,1224,717,,,,,
324,5979,9421,Carton y Papeles,5000,,,4847,3638,,,
325,7839,6219,Plastico,5000,,,,,3624,2333,
326,4207,4665,Pilas,5000,4091,4284,,,,,
327,7642,2797,Carton y Papeles,5000,,,2832,145,,,
328,9734,2550,Carton y Papeles,5000,,,3243,4645,,,
329,5945,2510,Vidrio,5000,,,,,,,2374
330,6161,5873,Plastico,5000,,,,,878,3725,
331,6324,4581,Carton y Papeles,5000,,,2093,4213,,,
332,2417,6594,Pilas,5000,330,4391,,,,,
333,7018,9945,Vidrio,5000,,,,,,,799
334,3287,2797,Vidrio,5000,,,,,,,3179
335,7335,3233,Pilas,5000,656,2927,,,,,
336,6613,1175,Plastico,5000,,,,,3450,2803,
337,2269,5934,Vidrio,5000,,,,,,,1134
338,7735,2304,Vidrio,5000,,,,,,,4075
339,4381,8161,Vidrio,5000,,,,,,,879
340,5562,7485,Carton y Papeles,5000,,,2129,374,,,
341,8368,5890,Plastico,5000,,,,,4892,2648,
342,6432,2347,Pilas,5000,2023,2626,,,,,
343,7596,6039,Plastico,5000,,,,,4016,1739,
344,6918,6609,Plastico,5000,,,,,598,1031,
345,6469,8996,Plastico,5000,,,,,1297,2054,
346,6671,6247,Carton y Papeles,5000,,,3965,2611,,,
347,7842,6561,Pilas,5000,171,2313,,,,,
348,1540,5615,Pilas,5000,4962,4700,,,,,
349,6145,5499,Vidrio,5000,,,,,,,3938
350,9229,7413,Vidrio,5000,,,,,,,2822
351,5874,6240,Vidrio,5000,,,,,,,336
352,4465,1141,Carton y Papeles,5000,,,581,1481,,,
353,2446,7298,Carton y Papeles,5000,,,2930,3404,,,
354,2946,5001,Vidrio,5000,,,,,,,436
355,9444,9563,Pilas,5000,2515,3766,,,,,
356,9286,3516,Vidrio,5000,,,,,,,4798
357,6153,8667,Pilas,5000,1720,1752,,,,,
358,7085,2359,Plastico,5000,,,,,586,615,
359,9020,5066,Plastico,5000,,,,,2009,2829,
360,2097,1176,Plastico,5000,,,,,1872,3781,
361,3246,7233,Carton y Papeles,5000,,,710,1988,,,
362,5344,8647,Pilas,5000,1273,3577,,,,,
363,3515,6771,Carton y Papeles,5000,,,1754,1310,,,
364,9264,7178,Plastico,5000,,,,,936,4614,
365,7631,1444,Plastico,5000,,,,,1272,4538,
366,9850,9005,Carton y Papeles,5000,,,1291,4961,,,
367,5877,7354,Vidrio,5000,,,,,,,3891
368,8900,6378,Plastico,5000,,,,,2959,4857,
369,7584,1309,Pilas,5000,3475,664,,,,,
370,9258,5514,Carton y Papeles,5000,,,2556,366,,,
371,4461,3862,Carton y Papeles,5000,,,1237,3364,,,
372,5952,6199,Vidrio,5000,,,,,,,4477
373,5690,6861,Pilas,5000,1588,2954,,,,,
374,2057,8902,Carton y Papeles,5000,,,4595,4164,,,
375,2869,2808,Vidrio,5000,,,,,,,431
376,2159,5856,Plastico,5000,,,,,3453,2956,
377,7729,5148,Carton y Papeles,5000,,,2258,4147,,,
378,9711,8370,Plastico,5000,,,,,3465,2938,
379,2699,1470,Pilas,5000,1325,4048,,,,,
380,3874,9647,Pilas,5000,4700,4612,,,,,
381,8940,5782,Plastico,5000,,,,,3508,1230,
382,7574,6711,Vidrio,5000,,,,,,,4645
383,7339,9789,Plastico,5000,,,,,3439,374,
384,1386,3080,Plastico,5000,,,,,4927,4581,
385,9520,1711,Vidrio,5000,,,,,,,4422
386,6782,9351,Carton y Papeles,5000,,,1791,1106,,,
387,9673,5596,Pilas,5000,1496,3962,,,,,
388,5673,9379,Carton y Papeles,5000,,,5007,4361,,,
389,3866,1710,Vidrio,5000,,,,,,,3372
390,8692,9663,Vidrio,5000,,,,,,,3704
391,6771,9556,Carton y Papeles,5000,,,2499,3144,,,
392,6112,7944,Carton y Papeles,5000,,,2011,4166,,,
393,4035,8310,Carton y Papeles,5000,,,4494,2190,,,
394,9286,6327,Plastico,5000,,,,,3888,1881,
395,5376,5121,Carton y Papeles,5000,,,2267,3060,,,
396,1666,8754,Plastico,5000,,,,,3346,2383,
397,9135,5331,Vidrio,5000,,,,,,,1389
398,1253,2474,Carton y Papeles,5000,,,4335,2786,,,
399,9566,5131,Vidrio,5000,,,,,,,2588
400,6719,5640,Carton y Papeles,5000,,,4216,1424,,,
401,9512,6988,Carton y Papeles,5000,,,2667,1380,,,
402,4027,7994,Vidrio,5000,,,,,,,5067
403,2670,1839,Pilas,5000,912,3330,,,,,
404,5201,3848,Vidrio,5000,,,,,,,4770
405,5085,6895,Pilas,5000,1933,4524,,,,,
406,4539,3647,Carton y Papeles,5000,,,3714,4553,,,
407,6360,8704,Pilas,5000,1674,4063,,,,,
408,2813,2043,Plastico,5000,,,,,309,3471,
409,4250,2016,Pilas,5000,4950,4058,,,,,
410,8060,9175,Plastico,5000,,,,,1157,2899,
411,5687,1689,Vidrio,5000,,,,,,,273
412,3190,6799,Vidrio,5000,,,,,,,4768
413,5634,5885,Carton y Papeles,5000,,,1855,1483,,,
414,3026,1478,Pilas,5000,2531,2296,,,,,
415,3576,8879,Plastico,5000,,,,,922,3318,
416,5153,6597,Vidrio,5000,,,,,,,4107
417,8808,9830,Plastico,5000,,,,,2780,2721,
418,3249,4474,Pilas,5000,4064,648,,,,,
419,9827,5975,Vidrio,5000,,,,,,,3594
420,2674,1539,Carton y Papeles,5000,,,3586,766,,,
421,1940,4137,Pilas,5000,3897,4272,,,,,
422,6598,5530,Carton y Papeles,5000,,,1696,3075,,,
423,7787,8484,Vidrio,5000,,,,,,,2171
424,4976,2446,Pilas,5000,3736,278,,,,,
425,5883,1856,Vidrio,5000,,,,,,,4148
426,3162,3604,Carton y Papeles,5000,,,2675,1438,,,
427,5642,1199,Pilas,5000,2245,2705,,,,,
428,5018,6188,Vidrio,5000,,,,,,,1240
429,3416,5078,Carton y Papeles,5000,,,1513,1040,,,
430,5208,5331,Carton y Papeles,5000,,,3413,1155,,,
431,1736,1828,Pilas,5000,4170,4642,,,,,
432,2927,2066,Plastico,5000,,,,,2482,4791,
433,8235,3324,Vidrio,5000,,,,,,,1852
434,3407,2667,Vidrio,5000,,,,,,,1066
435,7128,4914,Vidrio,5000,,,,,,,1162
436,3320,9220,Plastico,5000,,,,,1383,1340,
437,6947,5315,Plastico,5000,,,,,431,301,
438,3488,3618,Carton y Papeles,5000,,,1769,5085,,,
439,5133,1262,Vidrio,5000,,,,,,,727
440,1197,6331,Carton y Papeles,5000,,,2655,3716,,,
441,1547,2792,Plastico,5000,,,,,4947,670,
442,9821,1952,Vidrio,5000,,,,,,,1002
443,3387,3130,Plastico,5000,,,,,4025,1896,
444,6182,7678,Pilas,5000,2760,2939,,,,,
445,2847,2430,Vidrio,5000,,,,,,,4512
446,5964,2008,Plastico,5000,,,,,3894,2159,
447,1335,4274,Pilas,5000,3856,3442,,,,,
448,1654,2259,Pilas,5000,4198,3773,,,,,
449,8213,5483,Plastico,5000,,,,,3468,1794,
450,1161,9250,Vidrio,5000,,,,,,,4883
451,3328,2799,Carton y Papeles,5000,,,4548,3790,,,
452,9153,8620,Plastico,5000,,,,,1090,4989,
453,6759,4780,Pilas,5000,945,2243,,,,,
454,1115,1282,Plastico,5000,,,,,1223,4040,
455,4128,1066,Plastico,5000,,,,,3883,3231,
456,2642,5637,Plastico,5000,,,,,4647,5062,
457,3278,3887,Pilas,5000,1706,2954,,,,,
458,8771,1265,Pilas,5000,1400,3439,,,,,
459,6660,1824,Vidrio,5000,,,,,,,1425
460,5694,7965,Carton y Papeles,5000,,,4771,4471,,,
461,3978,5596,Pilas,5000,906,3145,,,,,
462,7397,2652,Carton y Papeles,5000,,,948,1787,,,
463,7621,9031,Vidrio,5000,,,,,,,837
464,2213,7921,Vidrio,5000,,,,,,,3785
465,9804,4320,Pilas,5000,285,4908,,,,,
466,4749,3945,Pilas,5000,4407,5043,,,,,
467,4533,7140,Pilas,5000,1357,942,,,,,
468,6751,8635,Plastico,5000,,,,,3453,3900,
469,7237,6564,Pilas,5000,658,200,,,,,
470,8667,7402,Vidrio,5000,,,,,,,3313
471,6948,4966,Carton y Papeles,5000,,,4288,2984,,,
472,7785,8356,Pilas,5000,3985,142,,,,,
473,8488,8354,Carton y Papeles,5000,,,4482,990,,,
474,9335,7096,Pilas,5000,969,3079,,,,,
475,3966,6034,Vidrio,5000,,,,,,,4654
476,1334,9785,Vidrio,5000,,,,,,,3472
477,5298,8105,Plastico,5000,,,,,484,4132,
478,4301,9308,Carton y Papeles,5000,,,3140,1741,,,
479,1989,2044,Vidrio,5000,,,,,,,2110
480,3510,3588,Vidrio,5000,,,,,,,1751
481,4463,8557,Plastico,5000,,,,,2005,1851,
482,4318,3844,Plastico,5000,,,,,218,4628,
483,2663,2208,Plastico,5000,,,,,4454,3129,
484,1221,3336,Vidrio,5000,,,,,,,848
485,4433,4126,Plastico,5000,,,,,1553,3090,
486,5792,2274,Vidrio,5000,,,,,,,3775
487,2863,7974,Carton y Papeles,5000,,,2446,4681,,,
488,6711,7014,Pilas,5000,2171,396,,,,,
489,4563,2540,Pilas,5000,1203,2405,,,,,
490,8524,8798,Pilas,5000,2844,257,,,,,
491,2404,4978,Plastico,5000,,,,,4191,3260,
492,7541,7136,Carton y Papeles,5000,,,2448,5012,,,
493,5921,1450,Vidrio,5000,,,,,,,3918
494,9025,4009,Pilas,5000,2437,4624,,,,,
495,8755,5057,Carton y Papeles,5000,,,4509,372,,,
496,5724,4770,Pilas,5000,2314,3362,,,,,
497,3773,6955,Vidrio,5000,,,,,,,989
498,3288,2196,Vidrio,5000,,,,,,,4057
499,2475,3404,Vidrio,5000,,,,,,,216
500,1010,3518,Pilas,5000,2219,1484,,,,,
501,1955,8599,Vidrio,5000,,,,,,,876
502,8423,7370,Carton y Papeles,5000,,,2680,2385,,,
503,7795,1874,Vidrio,5000,,,,,,,1771
504,9443,6953,Plastico,5000,,,,,1320,472,
505,7758,4466,Plastico,5000,,,,,471,4290,
