id_C,CX,CY,Tipo,CapacidadM,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo
359,9501,8590,Pilas,5000,4168,2119,,,,,
360,4875,2295,Plastico,5000,,,,,3376,4109,
361,6315,3101,Pilas,5000,4625,446,,,,,
362,7529,1155,Carton y Papeles,5000,,,1056,3789,,,
363,8194,2757,Vidrio,5000,,,,,,,285
364,2300,7718,Vidrio,5000,,,,,,,2458
365,7338,1958,Plastico,5000,,,,,2792,2961,
366,3889,1655,Vidrio,5000,,,,,,,620
367,6810,3047,Vidrio,5000,,,,,,,1140
368,3091,2670,Vidrio,5000,,,,,,,2183
369,9644,9585,Pilas,5000,4521,2808,,,,,
370,5957,8040,Vidrio,5000,,,,,,,4394
371,7915,9852,Vidrio,5000,,,,,,,1903
372,1271,4573,Plastico,5000,,,,,683,4877,
373,3582,2665,Plastico,5000,,,,,1044,3229,
374,7844,8668,Pilas,5000,1390,755,,,,,
375,6236,8614,Pilas,5000,5079,434,,,,,
376,8172,4607,Carton y Papeles,5000,,,4706,2793,,,
377,4292,2597,Pilas,5000,2399,2006,,,,,
378,3382,2282,Vidrio,5000,,,,,,,4271
379,7711,9522,Plastico,5000,,,,,4067,1418,
380,8809,9525,Carton y Papeles,5000,,,3556,2191,,,
381,6090,7248,Plastico,5000,,,,,4743,2837,
382,1964,3727,Carton y Papeles,5000,,,1546,2551,,,
383,9502,5877,Pilas,5000,1323,542,,,,,
384,5135,4976,Pilas,5000,804,4410,,,,,
385,6200,6847,Vidrio,5000,,,,,,,1459
386,6491,8090,Plastico,5000,,,,,3454,3146,
387,5361,1290,Vidrio,5000,,,,,,,3061
388,6452,8624,Vidrio,5000,,,,,,,2687
389,5032,4783,Pilas,5000,4097,615,,,,,
390,4862,8880,Vidrio,5000,,,,,,,3595
391,1327,9919,Plastico,5000,,,,,4905,177,
392,1347,6885,Plastico,5000,,,,,1996,4467,
393,2391,9036,Carton y Papeles,5000,,,1085,3672,,,
394,8522,2676,Vidrio,5000,,,,,,,3536
395,2647,4602,Carton y Papeles,5000,,,3054,3978,,,
396,8729,9995,Carton y Papeles,5000,,,3759,4640,,,
397,2410,3332,Pilas,5000,1470,3774,,,,,
398,8458,6650,Vidrio,5000,,,,,,,4516
399,1819,2664,Plastico,5000,,,,,1588,2959,
400,2054,2916,Carton y Papeles,5000,,,4552,1957,,,
401,4414,4690,Pilas,5000,1687,452,,,,,
402,8735,2516,Vidrio,5000,,,,,,,1492
403,2325,6490,Carton y Papeles,5000,,,201,4740,,,
404,6996,6355,Pilas,5000,4135,2077,,,,,
405,6578,1183,Carton y Papeles,5000,,,866,513,,,
406,7562,5104,Plastico,5000,,,,,3821,744,
407,5167,9962,Vidrio,5000,,,,,,,3832
408,9870,2780,Pilas,5000,152,1554,,,,,
409,9945,6386,Vidrio,5000,,,,,,,3679
410,2877,9484,Vidrio,5000,,,,,,,833
411,8679,2305,Vidrio,5000,,,,,,,182
412,6034,3633,Plastico,5000,,,,,2323,2039,
413,3842,3210,Vidrio,5000,,,,,,,3910
414,8181,7182,Pilas,5000,2434,1654,,,,,
415,1169,7610,Carton y Papeles,5000,,,3887,2646,,,
416,9043,9057,Plastico,5000,,,,,2922,4623,
417,4672,5272,Vidrio,5000,,,,,,,5041
418,5531,7901,Pilas,5000,1237,114,,,,,
419,5495,7681,Pilas,5000,2468,3846,,,,,
420,8704,9056,Carton y Papeles,5000,,,3872,300,,,
421,9393,6781,Pilas,5000,3803,2523,,,,,
422,5822,7600,Carton y Papeles,5000,,,1574,3958,,,
423,9051,5940,Vidrio,5000,,,,,,,3797
424,1783,5817,Carton y Papeles,5000,,,2582,3959,,,
425,4344,9277,Carton y Papeles,5000,,,4916,1865,,,
426,1698,9543,Vidrio,5000,,,,,,,5056
427,9512,5811,Vidrio,5000,,,,,,,1949
428,5754,2608,Plastico,5000,,,,,286,2300,
429,9156,6192,Vidrio,5000,,,,,,,1575
430,1331,7475,Carton y Papeles,5000,,,4185,3507,,,
431,6809,4524,Carton y Papeles,5000,,,4283,1976,,,
432,3569,9882,Plastico,5000,,,,,836,656,
433,9067,8991,Carton y Papeles,5000,,,4611,1421,,,
434,8134,1014,Pilas,5000,3469,2381,,,,,
435,9566,6237,Carton y Papeles,5000,,,619,1215,,,
436,5644,9175,Carton y Papeles,5000,,,2764,2384,,,
437,5696,5118,Plastico,5000,,,,,335,2340,
438,4733,6199,Plastico,5000,,,,,2184,1470,
439,5514,1954,Pilas,5000,4384,542,,,,,
440,5640,1503,Vidrio,5000,,,,,,,2721
441,6611,5682,Vidrio,5000,,,,,,,219
442,4193,3259,Vidrio,5000,,,,,,,163
443,1674,4137,Vidrio,5000,,,,,,,3313
444,9454,7893,Vidrio,5000,,,,,,,4004
445,2373,9442,Plastico,5000,,,,,410,1677,
446,1843,1747,Plastico,5000,,,,,3780,310,
447,8496,6950,Pilas,5000,651,1426,,,,,
448,6046,4713,Carton y Papeles,5000,,,3315,3710,,,
449,6375,8648,Vidrio,5000,,,,,,,3551
450,3990,4630,Plastico,5000,,,,,2377,1987,
451,4749,3768,Pilas,5000,2614,1272,,,,,
452,5768,5429,Plastico,5000,,,,,4325,245,
453,8813,2230,Plastico,5000,,,,,796,1276,
454,3800,8709,Carton y Papeles,5000,,,496,4489,,,
455,6552,1245,Pilas,5000,752,4940,,,,,
456,3156,1506,Plastico,5000,,,,,2329,2750,
457,4498,8251,Plastico,5000,,,,,2540,4322,
458,6063,6056,Carton y Papeles,5000,,,218,3515,,,
459,7911,3114,Carton y Papeles,5000,,,180,2095,,,
460,3654,4443,Pilas,5000,2382,724,,,,,
461,6395,3531,Vidrio,5000,,,,,,,2306
462,4719,6639,Plastico,5000,,,,,1883,2673,
463,6224,4325,Pilas,5000,3381,271,,,,,
464,5461,2522,Pilas,5000,4557,2932,,,,,
465,2853,6653,Pilas,5000,299,1392,,,,,
466,5789,9562,Pilas,5000,139,1514,,,,,
467,1105,1696,Plastico,5000,,,,,4141,1669,
468,7549,1770,Plastico,5000,,,,,4716,2374,
469,9523,5760,Pilas,5000,4483,1295,,,,,
470,5619,2650,Pilas,5000,2830,5019,,,,,
471,3188,2274,Plastico,5000,,,,,3455,631,
472,6133,1442,Pilas,5000,2945,2414,,,,,
473,8813,4910,Carton y Papeles,5000,,,3013,695,,,
474,3863,5412,Pilas,5000,3778,1505,,,,,
475,5586,8336,Pilas,5000,1290,1704,,,,,
476,1186,4351,Pilas,5000,4455,3095,,,,,
477,4707,6160,Vidrio,5000,,,,,,,4849
478,4082,5286,Pilas,5000,584,4035,,,,,
479,6232,8064,Pilas,5000,2858,4691,,,,,
480,1081,4808,Pilas,5000,406,427,,,,,
481,7072,8917,Plastico,5000,,,,,325,4797,
482,9981,1832,Carton y Papeles,5000,,,856,1373,,,
483,5850,9237,Vidrio,5000,,,,,,,4523
484,5884,1146,Vidrio,5000,,,,,,,3388
485,3781,9541,Plastico,5000,,,,,2547,3418,
486,2401,9482,Vidrio,5000,,,,,,,1052
487,8041,1652,Carton y Papeles,5000,,,4479,2200,,,
488,7280,7791,Pilas,5000,3826,1115,,,,,
489,7465,5537,Carton y Papeles,5000,,,2215,2951,,,
490,5951,3766,Pilas,5000,2923,710,,,,,
491,9934,2234,Vidrio,5000,,,,,,,1663
492,3859,8069,Pilas,5000,270,4486,,,,,
493,9671,9406,Carton y Papeles,5000,,,4967,2015,,,
494,6157,5559,Plastico,5000,,,,,2592,3742,
495,8321,9591,Carton y Papeles,5000,,,4367,2031,,,
496,2523,6058,Vidrio,5000,,,,,,,1815
497,1946,5120,Carton y Papeles,5000,,,3271,4119,,,
498,8426,1286,Plastico,5000,,,,,4002,2571,
499,9073,6829,Plastico,5000,,,,,4081,3587,
500,1468,9881,Vidrio,5000,,,,,,,2548
501,4045,2936,Plastico,5000,,,,,699,371,
502,2261,8104,Pilas,5000,542,3287,,,,,
503,6602,1323,Pilas,5000,2064,4025,,,,,
504,2857,6847,Plastico,5000,,,,,3283,2292,
505,5124,3516,Pilas,5000,2128,935,,,,,
506,2188,8660,Carton y Papeles,5000,,,1395,4218,,,
507,3043,1197,Pilas,5000,4462,819,,,,,
508,8831,8676,Vidrio,5000,,,,,,,3481
