id_C,CX,CY,Tipo,CapacidadM,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo
44,2941,2265,Carton y Papeles,5000,,,3553,192,,,
45,2095,4931,Pilas,5000,2059,2298,,,,,
46,4100,6215,Carton y Papeles,5000,,,3099,1041,,,
47,6022,5073,Plastico,5000,,,,,3156,2604,
48,8367,3066,Vidrio,5000,,,,,,,4015
49,5590,8619,Vidrio,5000,,,,,,,1730
50,8140,8026,Carton y Papeles,5000,,,3319,2197,,,
51,5530,3806,Plastico,5000,,,,,1122,2410,
52,6591,1370,Vidrio,5000,,,,,,,566
53,2780,3388,Carton y Papeles,5000,,,3349,3712,,,
54,4439,1140,Plastico,5000,,,,,2630,1884,
55,5458,6179,Plastico,5000,,,,,2511,1689,
56,2850,3503,Plastico,5000,,,,,4783,3648,
57,5620,8061,Pilas,5000,2084,2999,,,,,
58,8386,4977,Plastico,5000,,,,,3435,2408,
59,3123,3593,Plastico,5000,,,,,1886,1323,
60,9514,6338,Carton y Papeles,5000,,,3516,1333,,,
61,6217,5587,Carton y Papeles,5000,,,613,3603,,,
62,7451,8178,Vidrio,5000,,,,,,,4275
63,8086,9203,Vidrio,5000,,,,,,,1713
64,7155,9039,Carton y Papeles,5000,,,3176,1677,,,
65,8422,9941,Vidrio,5000,,,,,,,2058
66,2057,1698,Carton y Papeles,5000,,,3453,4470,,,
67,2446,4236,Plastico,5000,,,,,3663,505,
68,1098,6023,Vidrio,5000,,,,,,,1071
69,3157,9567,Plastico,5000,,,,,4202,4421,
70,4557,9322,Carton y Papeles,5000,,,1510,1628,,,
71,5653,2319,Vidrio,5000,,,,,,,4086
72,7266,8480,Carton y Papeles,5000,,,2379,1671,,,
73,3693,3305,Plastico,5000,,,,,4244,174,
74,6692,7586,Carton y Papeles,5000,,,3420,5001,,,
75,9207,9745,Plastico,5000,,,,,277,4429,
76,4788,7236,Pilas,5000,1216,1388,,,,,
77,9792,3801,Carton y Papeles,5000,,,4569,2110,,,
78,5228,4818,Pilas,5000,4484,2515,,,,,
79,3154,9302,Vidrio,5000,,,,,,,455
80,5381,2419,Carton y Papeles,5000,,,669,1129,,,
81,3368,2844,Plastico,5000,,,,,3432,4009,
82,7685,3108,Carton y Papeles,5000,,,2418,2442,,,
83,1972,2790,Pilas,5000,3989,1001,,,,,
84,5149,5232,Carton y Papeles,5000,,,415,4354,,,
85,2123,3248,Carton y Papeles,5000,,,1669,673,,,
86,6431,7969,Plastico,5000,,,,,998,4921,
87,6999,7736,Plastico,5000,,,,,3638,2530,
88,6743,1309,Vidrio,5000,,,,,,,2000
89,4816,2946,Plastico,5000,,,,,3439,768,
90,9122,1328,Carton y Papeles,5000,,,146,1925,,,
91,6257,6648,Vidrio,5000,,,,,,,2527
92,1033,7534,Pilas,5000,3163,1436,,,,,
93,6572,8507,Carton y Papeles,5000,,,481,131,,,
94,4343,5851,Plastico,5000,,,,,722,1032,
95,7188,6572,Vidrio,5000,,,,,,,1037
96,4994,8447,Plastico,5000,,,,,2940,2606,
97,5401,6549,Vidrio,5000,,,,,,,1310
98,8634,9808,Carton y Papeles,5000,,,3384,4444,,,
99,5092,4470,Vidrio,5000,,,,,,,815
100,7558,6116,Vidrio,5000,,,,,,,3000
101,3191,9129,Carton y Papeles,5000,,,3090,3668,,,
102,9746,5789,Vidrio,5000,,,,,,,4488
103,4823,4595,Carton y Papeles,5000,,,2402,1916,,,
104,5884,2433,Carton y Papeles,5000,,,465,4604,,,
105,6437,3375,Vidrio,5000,,,,,,,2198
106,4030,4340,Vidrio,5000,,,,,,,3837
107,9673,8670,Pilas,5000,1919,1188,,,,,
108,6229,6176,Carton y Papeles,5000,,,3458,4028,,,
109,8259,8158,Pilas,5000,3273,238,,,,,
110,2827,7972,Carton y Papeles,5000,,,1558,934,,,
111,1609,7595,Pilas,5000,3625,585,,,,,
112,1626,1001,Pilas,5000,3386,3575,,,,,
113,9512,1079,Pilas,5000,957,2963,,,,,
114,2581,9385,Plastico,5000,,,,,4611,1131,
115,5776,5234,Vidrio,5000,,,,,,,1328
116,1635,3328,Pilas,5000,2354,4778,,,,,
117,8012,7354,Vidrio,5000,,,,,,,2443
118,2774,2969,Plastico,5000,,,,,3343,3531,
119,7379,3638,Pilas,5000,3053,3811,,,,,
120,2827,9301,Pilas,5000,1226,301,,,,,
121,1895,3298,Carton y Papeles,5000,,,2684,1135,,,
122,3635,9286,Carton y Papeles,5000,,,2561,1620,,,
123,2861,6834,Plastico,5000,,,,,848,1447,
124,7468,1804,Plastico,5000,,,,,3057,663,
125,6979,5136,Pilas,5000,2569,1694,,,,,
126,9049,3405,Pilas,5000,3797,3582,,,,,
127,2461,9251,Plastico,5000,,,,,4828,5006,
128,2379,1685,Plastico,5000,,,,,3578,4601,
129,7683,3213,Carton y Papeles,5000,,,5042,2554,,,
130,6554,3721,Carton y Papeles,5000,,,374,3680,,,
131,8938,6801,Plastico,5000,,,,,2035,2617,
132,9875,2341,Plastico,5000,,,,,1025,5078,
133,6300,8511,Plastico,5000,,,,,243,2178,
134,3761,1395,Plastico,5000,,,,,4609,136,
135,5759,3775,Carton y Papeles,5000,,,4518,3957,,,
136,2737,1885,Vidrio,5000,,,,,,,1774
137,6791,4735,Plastico,5000,,,,,4250,3988,
138,5431,2445,Plastico,5000,,,,,508,3546,
139,7966,7062,Carton y Papeles,5000,,,5009,1536,,,
140,5050,2893,Vidrio,5000,,,,,,,2463
141,7258,9417,Carton y Papeles,5000,,,3782,2395,,,
142,8576,4656,Vidrio,5000,,,,,,,2069
143,5677,2895,Pilas,5000,2133,4346,,,,,
144,6770,9496,Vidrio,5000,,,,,,,4296
145,1156,4041,Carton y Papeles,5000,,,3321,2806,,,
146,1452,7130,Vidrio,5000,,,,,,,4709
147,7406,2824,Vidrio,5000,,,,,,,4769
148,8169,1395,Plastico,5000,,,,,2546,2795,
149,3226,9100,Carton y Papeles,5000,,,3048,1683,,,
150,4784,5462,Vidrio,5000,,,,,,,3456
151,9997,9696,Plastico,5000,,,,,4572,3365,
152,4122,2397,Plastico,5000,,,,,2980,2080,
153,7420,4747,Vidrio,5000,,,,,,,3014
154,2857,6530,Pilas,5000,1502,4983,,,,,
155,1590,3201,Pilas,5000,3536,4230,,,,,
156,4399,8884,Vidrio,5000,,,,,,,2732
157,1906,8935,Vidrio,5000,,,,,,,1257
158,3052,2452,Plastico,5000,,,,,222,2218,
159,5778,9569,Carton y Papeles,5000,,,4891,685,,,
160,8589,2148,Vidrio,5000,,,,,,,3938
161,8606,5173,Plastico,5000,,,,,3964,522,
162,4716,6370,Carton y Papeles,5000,,,2320,1904,,,
163,8464,3490,Plastico,5000,,,,,1938,4722,
164,4906,3684,Plastico,5000,,,,,3918,3381,
165,7477,6765,Pilas,5000,3194,4783,,,,,
166,4222,6265,Vidrio,5000,,,,,,,3635
167,6643,4569,Vidrio,5000,,,,,,,105
168,4268,1500,Plastico,5000,,,,,2203,4977,
169,8654,7711,Vidrio,5000,,,,,,,245
170,4609,1631,Vidrio,5000,,,,,,,4846
171,8318,3394,Plastico,5000,,,,,2595,1783,
172,5911,7127,Plastico,5000,,,,,1433,1093,
173,3184,5288,Plastico,5000,,,,,1855,2762,
174,3995,5290,Plastico,5000,,,,,5011,256,
175,2681,6623,Pilas,5000,4633,630,,,,,
176,3341,8329,Vidrio,5000,,,,,,,2914
177,4447,2419,Plastico,5000,,,,,3521,2598,
178,9088,8447,Plastico,5000,,,,,2056,2069,
179,1510,8725,Vidrio,5000,,,,,,,3527
180,6674,1518,Carton y Papeles,5000,,,2380,2506,,,
181,3871,3908,Plastico,5000,,,,,5084,3604,
182,1506,8421,Carton y Papeles,5000,,,2579,287,,,
183,9797,2915,Vidrio,5000,,,,,,,3912
184,1291,7656,Pilas,5000,4913,2020,,,,,
185,3364,4950,Vidrio,5000,,,,,,,1879
186,1386,5116,Vidrio,5000,,,,,,,1803
187,4690,6539,Pilas,5000,2817,3686,,,,,
188,4270,3885,Vidrio,5000,,,,,,,631
189,3438,6569,Pilas,5000,784,4481,,,,,
190,9469,6108,Plastico,5000,,,,,4093,2803,
191,2859,5033,Plastico,5000,,,,,2520,4580,
192,2044,1741,Plastico,5000,,,,,1278,1502,
193,4184,2478,Plastico,5000,,,,,1135,2039,
194,1322,7523,Carton y Papeles,5000,,,2674,2106,,,
195,5950,4425,Plastico,5000,,,,,207,1919,
196,1660,8244,Plastico,5000,,,,,1754,5051,
197,4544,3788,Carton y Papeles,5000,,,3457,3339,,,
198,2593,7995,Plastico,5000,,,,,2043,602,
199,4929,8744,Plastico,5000,,,,,2152,2638,
200,3197,1498,Vidrio,5000,,,,,,,3306
201,6202,8626,Vidrio,5000,,,,,,,762
202,3246,2138,Pilas,5000,403,1594,,,,,
203,8109,7626,Vidrio,5000,,,,,,,1582
204,8386,3913,Carton y Papeles,5000,,,3933,2617,,,
205,6241,6428,Pilas,5000,4939,1543,,,,,
206,9791,4248,Vidrio,5000,,,,,,,1109
207,1727,2242,Plastico,5000,,,,,114,551,
208,9689,7847,Pilas,5000,5065,3176,,,,,
209,8878,2695,Plastico,5000,,,,,4656,4871,
210,2237,9967,Carton y Papeles,5000,,,1510,2097,,,
211,6362,8366,Carton y Papeles,5000,,,4049,5056,,,
212,2749,5603,Pilas,5000,580,719,,,,,
213,2743,8388,Pilas,5000,884,2213,,,,,
214,6158,1280,Vidrio,5000,,,,,,,3718
215,3040,3258,Plastico,5000,,,,,1529,2587,
216,5108,3337,Vidrio,5000,,,,,,,2720
217,6545,5397,Plastico,5000,,,,,4494,3729,
218,6731,8798,Carton y Papeles,5000,,,860,532,,,
219,8378,6222,Carton y Papeles,5000,,,826,4960,,,
220,8983,1965,Vidrio,5000,,,,,,,1734
221,6199,4906,Vidrio,5000,,,,,,,3317
222,1237,1255,Carton y Papeles,5000,,,1728,2930,,,
223,1026,2707,Plastico,5000,,,,,3037,2102,
224,9384,6384,Plastico,5000,,,,,3656,4391,
225,1559,7778,Plastico,5000,,,,,2121,3338,
226,5977,6133,Pilas,5000,3484,1119,,,,,
227,1043,4628,Vidrio,5000,,,,,,,1035
228,5104,1566,Vidrio,5000,,,,,,,3802
229,7570,4128,Carton y Papeles,5000,,,3720,635,,,
230,4973,3372,Carton y Papeles,5000,,,504,3376,,,
231,7301,2065,Vidrio,5000,,,,,,,1717
232,3771,2753,Pilas,5000,1254,1348,,,,,
233,7219,4510,Carton y Papeles,5000,,,4299,4329,,,
234,5410,8691,Vidrio,5000,,,,,,,2645
235,2157,5667,Plastico,5000,,,,,3434,1471,
236,3460,9938,Plastico,5000,,,,,4077,2434,
237,5201,2939,Vidrio,5000,,,,,,,2315
238,2885,6910,Plastico,5000,,,,,3931,4687,
239,3148,7785,Plastico,5000,,,,,1218,4678,
240,4078,4634,Pilas,5000,2899,4651,,,,,
241,4122,6877,Vidrio,5000,,,,,,,341
242,8511,6150,Vidrio,5000,,,,,,,3355
243,5827,9238,Pilas,5000,3024,3639,,,,,
244,5866,5264,Plastico,5000,,,,,4273,788,
245,4669,6431,Carton y Papeles,5000,,,4854,3472,,,
246,7868,2496,Plastico,5000,,,,,2020,1806,
247,9974,7601,Plastico,5000,,,,,4094,783,
248,1213,1828,Pilas,5000,4541,4350,,,,,
249,4598,1293,Plastico,5000,,,,,4725,289,
250,8352,3823,Pilas,5000,843,1220,,,,,
251,9197,2793,Pilas,5000,3643,771,,,,,
252,9798,5200,Vidrio,5000,,,,,,,236
253,8589,4078,Plastico,5000,,,,,855,4996,
254,9224,4501,Vidrio,5000,,,,,,,4394
255,9181,1584,Vidrio,5000,,,,,,,1880
256,9149,1856,Vidrio,5000,,,,,,,3728
257,5200,9634,Plastico,5000,,,,,4807,4091,
258,9225,5212,Plastico,5000,,,,,2865,2177,
259,4252,2422,Pilas,5000,4900,3949,,,,,
260,2770,3761,Carton y Papeles,5000,,,502,3987,,,
261,4197,7584,Plastico,5000,,,,,692,3416,
262,1553,3488,Plastico,5000,,,,,1812,936,
263,5541,5515,Carton y Papeles,5000,,,3835,3436,,,
264,1416,2094,Carton y Papeles,5000,,,2165,543,,,
265,5963,2178,Carton y Papeles,5000,,,3420,4837,,,
266,6699,1181,Pilas,5000,200,2524,,,,,
267,3877,2031,Carton y Papeles,5000,,,1734,2231,,,
268,1163,4118,Pilas,5000,1540,4996,,,,,
269,8584,7092,Carton y Papeles,5000,,,340,1148,,,
270,6026,8817,Plastico,5000,,,,,4934,1551,
271,4242,7752,Carton y Papeles,5000,,,4152,2143,,,
272,2706,3968,Carton y Papeles,5000,,,4114,207,,,
273,4536,4967,Plastico,5000,,,,,2619,3942,
274,9070,6990,Plastico,5000,,,,,2612,1007,
275,7572,8232,Carton y Papeles,5000,,,2502,680,,,
276,8206,1398,Plastico,5000,,,,,906,780,
277,6938,8486,Vidrio,5000,,,,,,,4291
278,7546,5833,Vidrio,5000,,,,,,,1274
279,8420,2226,Vidrio,5000,,,,,,,1559
280,1536,8780,Vidrio,5000,,,,,,,2472
281,5897,8657,Pilas,5000,3571,2126,,,,,
282,7616,4020,Plastico,5000,,,,,1374,2020,
283,1333,3979,Plastico,5000,,,,,3417,229,
284,4486,2734,Carton y Papeles,5000,,,4876,627,,,
285,6839,7521,Pilas,5000,3718,2065,,,,,
286,9515,4564,Carton y Papeles,5000,,,978,2594,,,
287,3634,3591,Vidrio,5000,,,,,,,2910
288,2039,7154,Carton y Papeles,5000,,,3349,3590,,,
289,8740,8776,Pilas,5000,2541,3609,,,,,
290,6886,5014,Plastico,5000,,,,,460,5069,
291,3809,9916,Carton y Papeles,5000,,,2833,3121,,,
292,2936,6360,Carton y Papeles,5000,,,4859,1007,,,
293,7439,7502,Vidrio,5000,,,,,,,3131
294,8351,5430,Carton y Papeles,5000,,,325,3261,,,
295,3353,7454,Plastico,5000,,,,,1453,140,
296,3402,8681,Vidrio,5000,,,,,,,1424
297,5049,5612,Plastico,5000,,,,,116,3654,
298,6230,8486,Pilas,5000,3911,1464,,,,,
299,3566,2798,Carton y Papeles,5000,,,3512,1306,,,
300,3633,2703,Carton y Papeles,5000,,,2305,4816,,,
301,2255,7303,Pilas,5000,2666,1137,,,,,
302,6808,9551,Carton y Papeles,5000,,,1751,4158,,,
303,5339,5672,Plastico,5000,,,,,2862,1417,
304,5792,2269,Plastico,5000,,,,,894,614,
305,5878,6540,Vidrio,5000,,,,,,,4055
306,2911,3904,Carton y Papeles,5000,,,4240,447,,,
307,3997,2667,Pilas,5000,1916,2453,,,,,
308,2815,5025,Pilas,5000,470,3306,,,,,
309,9457,8738,Vidrio,5000,,,,,,,1834
310,2416,3894,Vidrio,5000,,,,,,,3387
311,3352,3804,Carton y Papeles,5000,,,1801,593,,,
312,5354,7394,Carton y Papeles,5000,,,4661,4511,,,
313,9033,6914,Plastico,5000,,,,,4682,1162,
314,3686,6784,Pilas,5000,337,3924,,,,,
315,8840,9129,Carton y Papeles,5000,,,1547,4718,,,
316,5872,4434,Vidrio,5000,,,,,,,686
317,3201,1347,Carton y Papeles,5000,,,4404,1178,,,
318,2473,2719,Carton y Papeles,5000,,,4100,2995,,,
319,6911,1588,Plastico,5000,,,,,3812,3365,
320,1940,9124,Pilas,5000,3687,100,,,,,
321,8360,6733,Pilas,5000,1975,3041,,,,,
322,9721,1503,Carton y Papeles,5000,,,3820,3402,,,
323,3877,5484,Plastico,5000,,,,,3231,3448,
324,5798,4235,Pilas,5000,4293,3904,,,,,
325,8071,5934,Carton y Papeles,5000,,,3117,677,,,
326,6230,2937,Pilas,5000,4088,2964,,,,,
327,8200,2915,Plastico,5000,,,,,365,3621,
328,3120,1545,Carton y Papeles,5000,,,638,2621,,,
329,2460,1423,Pilas,5000,969,1334,,,,,
330,1766,4714,Carton y Papeles,5000,,,4505,1273,,,
331,5754,3249,Carton y Papeles,5000,,,3917,4500,,,
332,3715,7726,Plastico,5000,,,,,1382,3220,
333,7575,4264,Pilas,5000,3408,1351,,,,,
334,1093,7922,Pilas,5000,1369,544,,,,,
335,8507,8996,Pilas,5000,4566,4914,,,,,
336,3452,9805,Carton y Papeles,5000,,,563,254,,,
337,3005,1825,Plastico,5000,,,,,3497,519,
338,2504,1662,Vidrio,5000,,,,,,,2510
339,5268,4830,Plastico,5000,,,,,4912,4418,
340,2461,9563,Vidrio,5000,,,,,,,2498
341,3921,4557,Pilas,5000,4036,3672,,,,,
342,7620,7635,Carton y Papeles,5000,,,4206,3072,,,
343,6816,6957,Pilas,5000,488,1193,,,,,
344,2953,1470,Pilas,5000,149,2444,,,,,
345,1306,4418,Carton y Papeles,5000,,,2770,4241,,,
346,5656,6085,Carton y Papeles,5000,,,3588,4055,,,
347,7825,4905,Vidrio,5000,,,,,,,403
348,3507,4766,Carton y Papeles,5000,,,4473,3801,,,
349,7130,7805,Pilas,5000,1764,1211,,,,,
350,4736,5493,Plastico,5000,,,,,1576,1882,
351,4447,3889,Carton y Papeles,5000,,,3975,2726,,,
352,5489,4538,Plastico,5000,,,,,2547,5095,
353,4457,5997,Pilas,5000,1871,3283,,,,,
354,7325,8374,Pilas,5000,2964,592,,,,,
355,1286,7773,Carton y Papeles,5000,,,1661,1721,,,
356,2527,1930,Vidrio,5000,,,,,,,802
357,3554,1310,Plastico,5000,,,,,3812,1109,
358,8487,9689,Carton y Papeles,5000,,,4115,218,,,
359,4648,2476,Plastico,5000,,,,,4168,1098,
360,5014,1734,Plastico,5000,,,,,280,641,
361,9254,4402,Vidrio,5000,,,,,,,2062
362,9402,4726,Plastico,5000,,,,,170,4688,
363,7730,8460,Pilas,5000,3969,1035,,,,,
364,6828,7667,Pilas,5000,740,4219,,,,,
365,9496,2647,Carton y Papeles,5000,,,4957,1063,,,
366,6237,7455,Plastico,5000,,,,,1518,4036,
367,9280,7472,Plastico,5000,,,,,3572,762,
368,2500,3472,Plastico,5000,,,,,933,3092,
369,7741,8118,Carton y Papeles,5000,,,2403,1146,,,
370,4548,2301,Plastico,5000,,,,,4753,865,
371,3962,3035,Plastico,5000,,,,,294,2060,
372,1662,2674,Pilas,5000,3557,2130,,,,,
373,2168,8936,Pilas,5000,4829,999,,,,,
374,9778,8992,Vidrio,5000,,,,,,,1866
375,3615,3144,Vidrio,5000,,,,,,,2758
376,2474,3354,Vidrio,5000,,,,,,,2848
377,5434,5076,Carton y Papeles,5000,,,4853,618,,,
378,1440,7050,Carton y Papeles,5000,,,2171,442,,,
379,4982,7120,Pilas,5000,905,1275,,,,,
380,2563,2881,Pilas,5000,3655,3578,,,,,
381,5177,2542,Plastico,5000,,,,,473,3232,
382,8429,1009,Vidrio,5000,,,,,,,2471
383,7052,6419,Plastico,5000,,,,,4139,4135,
384,8634,7540,Vidrio,5000,,,,,,,2521
385,5753,8383,Vidrio,5000,,,,,,,4317
386,7339,4191,Pilas,5000,3926,2435,,,,,
387,1161,8470,Pilas,5000,2937,3742,,,,,
388,8308,8694,Pilas,5000,2910,4847,,,,,
389,5826,3880,Vidrio,5000,,,,,,,3172
390,4809,9947,Vidrio,5000,,,,,,,2625
391,3322,9428,Pilas,5000,4076,153,,,,,
392,5079,7282,Pilas,5000,2631,3631,,,,,
393,4211,4672,Plastico,5000,,,,,3004,3115,
394,1052,7888,Plastico,5000,,,,,1727,2794,
395,1906,4949,Carton y Papeles,5000,,,2114,2281,,,
396,3706,6319,Vidrio,5000,,,,,,,3753
397,6289,5343,Plastico,5000,,,,,243,3932,
398,1186,2420,Carton y Papeles,5000,,,2807,1769,,,
399,5206,8791,Vidrio,5000,,,,,,,4472
400,4030,3460,Vidrio,5000,,,,,,,3575
401,4735,3722,Vidrio,5000,,,,,,,355
402,8168,1826,Plastico,5000,,,,,1884,4351,
403,4692,5135,Plastico,5000,,,,,1937,4967,
404,5903,2658,Plastico,5000,,,,,1821,546,
405,7946,9818,Plastico,5000,,,,,4836,3204,
406,7308,7280,Plastico,5000,,,,,3882,1253,
407,7378,5012,Pilas,5000,1064,1724,,,,,
408,3379,4894,Plastico,5000,,,,,2462,1868,
409,7748,4329,Plastico,5000,,,,,2548,927,
410,2359,2132,Vidrio,5000,,,,,,,1275
411,4943,6775,Vidrio,5000,,,,,,,194
412,2925,5872,Plastico,5000,,,,,4558,450,
413,9789,2141,Pilas,5000,1343,1053,,,,,
414,1994,3193,Vidrio,5000,,,,,,,4532
415,1558,3411,Carton y Papeles,5000,,,581,1253,,,
416,5542,9525,Vidrio,5000,,,,,,,4343
417,8334,6385,Plastico,5000,,,,,823,1085,
418,1719,1880,Pilas,5000,1976,1194,,,,,
419,3850,8219,Pilas,5000,4953,4956,,,,,
420,4159,9265,Vidrio,5000,,,,,,,3073
421,5529,1826,Plastico,5000,,,,,3251,3900,
422,6172,7647,Carton y Papeles,5000,,,778,1804,,,
423,8239,6547,Vidrio,5000,,,,,,,1781
424,8740,5499,Plastico,5000,,,,,4961,4429,
425,6224,5534,Carton y Papeles,5000,,,2267,404,,,
426,9146,1496,Plastico,5000,,,,,4440,885,
427,2446,1817,Vidrio,5000,,,,,,,2059
428,2513,9878,Carton y Papeles,5000,,,4389,2782,,,
429,9333,2917,Plastico,5000,,,,,1766,1010,
430,6653,9609,Pilas,5000,106,863,,,,,
431,5543,3337,Pilas,5000,809,3836,,,,,
432,4067,5639,Plastico,5000,,,,,312,3989,
433,4821,1434,Vidrio,5000,,,,,,,991
434,9236,7473,Carton y Papeles,5000,,,3443,2672,,,
435,8970,7297,Vidrio,5000,,,,,,,4656
436,2766,1251,Carton y Papeles,5000,,,1965,3175,,,
437,6543,4752,Plastico,5000,,,,,2859,2515,
438,6348,2309,Vidrio,5000,,,,,,,4906
439,5146,5146,Plastico,5000,,,,,824,4196,
440,4291,8082,Pilas,5000,3191,2214,,,,,
441,7708,3441,Vidrio,5000,,,,,,,3003
442,9089,1920,Pilas,5000,182,2672,,,,,
443,6216,3953,Plastico,5000,,,,,3919,4790,
444,7496,4583,Plastico,5000,,,,,2808,4974,
445,1083,4114,Carton y Papeles,5000,,,3401,4669,,,
446,6775,6364,Carton y Papeles,5000,,,1508,577,,,
447,3038,4107,Vidrio,5000,,,,,,,4725
448,8417,9500,Carton y Papeles,5000,,,1121,2484,,,
449,7494,7245,Pilas,5000,1816,2291,,,,,
450,5888,2326,Vidrio,5000,,,,,,,2541
451,2576,8765,Vidrio,5000,,,,,,,3851
452,3023,8071,Pilas,5000,1205,3170,,,,,
453,2060,8973,Vidrio,5000,,,,,,,3325
454,9816,5312,Carton y Papeles,5000,,,3811,3859,,,
455,1763,3569,Pilas,5000,3502,3254,,,,,
456,7285,4507,Pilas,5000,4728,4891,,,,,
457,8961,5808,Carton y Papeles,5000,,,649,4101,,,
458,3209,4387,Carton y Papeles,5000,,,1126,2916,,,
459,8798,4384,Vidrio,5000,,,,,,,1031
460,8293,7725,Carton y Papeles,5000,,,3259,2000,,,
461,8862,3995,Carton y Papeles,5000,,,1802,3695,,,
462,4341,6722,Plastico,5000,,,,,793,3798,
463,2359,3364,Plastico,5000,,,,,1898,1869,
464,3682,4429,Plastico,5000,,,,,1476,1374,
465,3576,4194,Carton y Papeles,5000,,,235,4698,,,
466,1329,9662,Vidrio,5000,,,,,,,4741
467,5449,4681,Plastico,5000,,,,,3267,4533,
468,9119,7947,Vidrio,5000,,,,,,,3816
469,6678,1970,Plastico,5000,,,,,3916,1195,
470,9596,8827,Plastico,5000,,,,,4691,3478,
471,3409,6028,Vidrio,5000,,,,,,,2851
472,4385,4412,Plastico,5000,,,,,1148,4553,
473,8685,9748,Carton y Papeles,5000,,,3199,247,,,
474,8625,8981,Pilas,5000,781,3397,,,,,
475,1881,7995,Carton y Papeles,5000,,,855,4773,,,
476,8769,3862,Vidrio,5000,,,,,,,3289
477,5399,5345,Carton y Papeles,5000,,,721,1828,,,
478,3919,2102,Plastico,5000,,,,,4055,4996,
479,7186,3361,Vidrio,5000,,,,,,,4426
480,2893,2589,Pilas,5000,2825,3242,,,,,
481,8808,3428,Vidrio,5000,,,,,,,1779
482,8763,2126,Plastico,5000,,,,,890,922,
483,4917,9661,Carton y Papeles,5000,,,2520,3323,,,
484,9868,2401,Plastico,5000,,,,,4098,2774,
485,8578,6438,Carton y Papeles,5000,,,4374,3455,,,
486,5680,3230,Vidrio,5000,,,,,,,4123
487,7152,5908,Vidrio,5000,,,,,,,3564
488,7538,2245,Plastico,5000,,,,,3752,4725,
489,7890,6617,Vidrio,5000,,,,,,,480
490,5950,9293,Pilas,5000,1074,1728,,,,,
491,5830,8971,Vidrio,5000,,,,,,,1752
492,6751,9612,Carton y Papeles,5000,,,3897,4894,,,
493,9291,6014,Pilas,5000,1928,332,,,,,
494,7190,2335,Plastico,5000,,,,,4103,2169,
495,9434,4041,Vidrio,5000,,,,,,,2326
496,2866,9209,Pilas,5000,4017,5000,,,,,
497,7520,1996,Carton y Papeles,5000,,,4643,4707,,,
498,4883,7722,Pilas,5000,3666,170,,,,,
499,1985,7155,Carton y Papeles,5000,,,3712,174,,,
500,4197,2967,Plastico,5000,,,,,731,1907,
501,4479,6549,Plastico,5000,,,,,3057,3535,
502,4394,3183,Plastico,5000,,,,,4709,1480,
503,7582,6379,Vidrio,5000,,,,,,,855
504,3164,6297,Carton y Papeles,5000,,,2015,1088,,,
505,3019,2164,Vidrio,5000,,,,,,,1018
506,8463,4373,Carton y Papeles,5000,,,606,4596,,,
507,1932,9159,Carton y Papeles,5000,,,4523,848,,,
