id_C,CX,CY,Tipo,CapacidadM,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo
68,7953,2688,Plastico,5000,,,,,4809,3366,
69,6909,9344,Plastico,5000,,,,,1786,2710,
70,9877,3259,Vidrio,5000,,,,,,,4965
71,3710,9773,Pilas,5000,2281,3923,,,,,
72,7246,3886,Vidrio,5000,,,,,,,3191
73,8110,3077,Vidrio,5000,,,,,,,4500
74,5121,2786,Vidrio,5000,,,,,,,1956
75,3482,4780,Pilas,5000,1342,3306,,,,,
76,4220,3461,Plastico,5000,,,,,3918,2865,
77,3352,7224,Vidrio,5000,,,,,,,1031
78,9811,2350,Vidrio,5000,,,,,,,4964
79,1197,3101,Carton y Papeles,5000,,,4317,3409,,,
80,8694,4073,Pilas,5000,1267,4470,,,,,
81,7485,8178,Plastico,5000,,,,,4745,1157,
82,4693,7179,Carton y Papeles,5000,,,2313,2374,,,
83,8901,4098,Carton y Papeles,5000,,,4494,2550,,,
84,8332,5838,Pilas,5000,3937,4261,,,,,
85,4072,9475,Pilas,5000,3276,1117,,,,,
86,6181,3352,Carton y Papeles,5000,,,870,4324,,,
87,4965,7566,Vidrio,5000,,,,,,,4689
88,6273,3301,Carton y Papeles,5000,,,4882,620,,,
89,2280,8395,Pilas,5000,4747,2669,,,,,
90,2957,5259,Carton y Papeles,5000,,,4408,213,,,
91,4088,9472,Pilas,5000,3778,1024,,,,,
92,8119,4618,Plastico,5000,,,,,4835,797,
93,7602,1434,Vidrio,5000,,,,,,,3462
94,9891,9642,Plastico,5000,,,,,2909,912,
95,8549,8886,Plastico,5000,,,,,1747,5073,
96,5383,7810,Plastico,5000,,,,,1275,2443,
97,6616,1861,Vidrio,5000,,,,,,,2046
98,8730,5327,Vidrio,5000,,,,,,,1722
99,3336,9499,Vidrio,5000,,,,,,,5008
100,3524,1205,Carton y Papeles,5000,,,3507,3476,,,
101,8607,7586,Pilas,5000,2428,2513,,,,,
102,6046,9271,Pilas,5000,2541,1365,,,,,
103,9770,4091,Plastico,5000,,,,,3465,2567,
104,6716,9664,Plastico,5000,,,,,514,982,
105,1166,2057,Pilas,5000,2860,144,,,,,
106,3252,7872,Pilas,5000,3934,1791,,,,,
107,9937,3124,Carton y Papeles,5000,,,1785,4318,,,
108,3518,8282,Pilas,5000,3056,1264,,,,,
109,3062,9222,Vidrio,5000,,,,,,,4679
110,1133,5225,Vidrio,5000,,,,,,,4951
111,2211,2354,Pilas,5000,3910,4679,,,,,
112,9547,7399,Pilas,5000,1238,2092,,,,,
113,4827,2404,Pilas,5000,5032,4710,,,,,
114,1112,5453,Plastico,5000,,,,,4749,2177,
115,7879,3237,Pilas,5000,164,4412,,,,,
116,7900,1879,Pilas,5000,2924,4456,,,,,
117,6293,7805,Pilas,5000,1759,2499,,,,,
118,2844,9803,Plastico,5000,,,,,4796,1717,
119,4172,4180,Plastico,5000,,,,,4104,4234,
120,7574,6199,Plastico,5000,,,,,3683,4637,
121,4801,5062,Carton y Papeles,5000,,,2371,3448,,,
122,7260,3652,Carton y Papeles,5000,,,4815,938,,,
123,5693,9818,Carton y Papeles,5000,,,323,870,,,
124,2403,5497,Vidrio,5000,,,,,,,2574
125,7151,3294,Pilas,5000,2193,2654,,,,,
126,4241,8703,Pilas,5000,1505,3927,,,,,
127,6787,3307,Pilas,5000,2213,3555,,,,,
128,3767,4155,Vidrio,5000,,,,,,,4612
129,2971,4029,Carton y Papeles,5000,,,3819,2581,,,
130,9123,2805,Pilas,5000,2824,3067,,,,,
131,6291,4361,Plastico,5000,,,,,2759,2605,
132,1577,1615,Vidrio,5000,,,,,,,1383
133,5168,2076,Carton y Papeles,5000,,,964,1098,,,
134,6060,7453,Vidrio,5000,,,,,,,5018
135,7294,1278,Plastico,5000,,,,,266,5033,
136,5335,3133,Pilas,5000,2038,2126,,,,,
137,8313,5324,Plastico,5000,,,,,3874,3531,
138,7230,3403,Carton y Papeles,5000,,,3534,644,,,
139,7854,1415,Carton y Papeles,5000,,,2558,1508,,,
140,1374,4545,Plastico,5000,,,,,1277,342,
141,7364,7628,Plastico,5000,,,,,353,3309,
142,9066,2769,Pilas,5000,3013,2166,,,,,
143,9922,1944,Pilas,5000,648,4371,,,,,
144,2191,9033,Pilas,5000,2998,3767,,,,,
145,9178,7223,Plastico,5000,,,,,572,285,
146,7801,4181,Pilas,5000,1972,2223,,,,,
147,9091,9912,Plastico,5000,,,,,2279,997,
148,5470,5027,Plastico,5000,,,,,1412,783,
149,9645,3984,Plastico,5000,,,,,353,4593,
150,3263,4092,Vidrio,5000,,,,,,,2060
151,3043,1226,Vidrio,5000,,,,,,,217
152,4446,8046,Plastico,5000,,,,,2376,4778,
153,9524,6745,Vidrio,5000,,,,,,,1641
154,7736,1043,Carton y Papeles,5000,,,391,3541,,,
155,5850,3542,Pilas,5000,3947,1440,,,,,
156,6675,9039,Vidrio,5000,,,,,,,2422
157,1977,8747,Pilas,5000,4024,2182,,,,,
158,2636,5849,Carton y Papeles,5000,,,1147,3968,,,
159,9442,3194,Pilas,5000,3396,538,,,,,
160,3948,2775,Pilas,5000,432,4005,,,,,
161,1758,7655,Plastico,5000,,,,,4925,3880,
162,5732,6555,Plastico,5000,,,,,3300,349,
163,4525,3390,Pilas,5000,1929,5027,,,,,
164,5927,8732,Vidrio,5000,,,,,,,4822
165,1792,4007,Pilas,5000,3258,3264,,,,,
166,1819,3669,Carton y Papeles,5000,,,2106,4604,,,
167,1261,1864,Pilas,5000,780,2768,,,,,
168,9105,8332,Carton y Papeles,5000,,,4214,2805,,,
169,8050,6072,Pilas,5000,4434,1373,,,,,
170,8116,2279,Carton y Papeles,5000,,,4873,1254,,,
171,9480,2876,Carton y Papeles,5000,,,130,1388,,,
172,5413,3699,Plastico,5000,,,,,3910,1186,
173,7181,4049,Vidrio,5000,,,,,,,511
174,9402,3820,Plastico,5000,,,,,800,1790,
175,6605,2732,Plastico,5000,,,,,522,1167,
176,6358,1271,Pilas,5000,3686,4264,,,,,
177,7203,7002,Plastico,5000,,,,,4542,1100,
178,5695,2644,Plastico,5000,,,,,2211,3213,
179,1828,5299,Pilas,5000,4916,1374,,,,,
180,6847,9986,Vidrio,5000,,,,,,,1190
181,7958,5736,Vidrio,5000,,,,,,,2444
182,3871,5525,Pilas,5000,3676,2474,,,,,
183,1292,8032,Pilas,5000,4346,2636,,,,,
184,7481,2480,Plastico,5000,,,,,3217,3047,
185,1607,5569,Pilas,5000,3917,4737,,,,,
186,6142,1574,Plastico,5000,,,,,692,804,
187,4156,1519,Vidrio,5000,,,,,,,630
188,2584,4315,Pilas,5000,4765,5073,,,,,
189,7779,6424,Carton y Papeles,5000,,,2536,3536,,,
190,3597,3714,Plastico,5000,,,,,772,3352,
191,5532,6090,Pilas,5000,3343,794,,,,,
192,8538,4079,Vidrio,5000,,,,,,,687
193,8330,9270,Plastico,5000,,,,,2071,4413,
194,9058,8481,Plastico,5000,,,,,2670,3301,
195,4464,2810,Pilas,5000,787,1248,,,,,
196,9123,3277,Carton y Papeles,5000,,,957,2238,,,
197,9878,2149,Vidrio,5000,,,,,,,2901
198,4726,3675,Plastico,5000,,,,,4802,3431,
199,8228,1608,Vidrio,5000,,,,,,,820
200,7927,7221,Pilas,5000,2736,4608,,,,,
201,2841,4954,Pilas,5000,4422,1632,,,,,
202,7707,3484,Carton y Papeles,5000,,,3735,4876,,,
203,3340,9921,Vidrio,5000,,,,,,,2130
204,9023,8004,Vidrio,5000,,,,,,,486
205,7109,6305,Plastico,5000,,,,,1129,2364,
206,8945,2652,Pilas,5000,4330,1565,,,,,
207,5380,8276,Vidrio,5000,,,,,,,1831
208,4311,3306,Plastico,5000,,,,,920,3969,
209,4640,4296,Carton y Papeles,5000,,,5073,3163,,,
210,6208,3574,Pilas,5000,4757,3578,,,,,
211,1158,3292,Pilas,5000,4413,2566,,,,,
212,2597,9033,Pilas,5000,3858,1889,,,,,
213,9080,8100,Pilas,5000,1555,524,,,,,
214,1451,1323,Pilas,5000,2650,3906,,,,,
215,9079,1513,Pilas,5000,3036,4260,,,,,
216,9687,3668,Carton y Papeles,5000,,,1653,2184,,,
217,6593,1897,Vidrio,5000,,,,,,,3118
218,3234,2032,Pilas,5000,3274,3812,,,,,
219,2271,6983,Pilas,5000,2143,281,,,,,
220,4372,7322,Plastico,5000,,,,,1559,2805,
221,5832,4747,Vidrio,5000,,,,,,,1389
222,6804,3072,Carton y Papeles,5000,,,4616,3856,,,
223,2909,1400,Carton y Papeles,5000,,,3374,1997,,,
224,4161,4016,Plastico,5000,,,,,1181,3773,
225,5862,1553,Plastico,5000,,,,,3732,2579,
226,6374,3210,Plastico,5000,,,,,3020,3092,
227,3283,6293,Vidrio,5000,,,,,,,4573
228,5739,2702,Pilas,5000,1987,3943,,,,,
229,1099,5885,Pilas,5000,161,4007,,,,,
230,1510,6902,Carton y Papeles,5000,,,3557,4189,,,
231,3665,8923,Vidrio,5000,,,,,,,1368
232,2941,9840,Plastico,5000,,,,,3546,2657,
233,8218,9386,Pilas,5000,4414,1413,,,,,
234,6006,8843,Carton y Papeles,5000,,,2689,4662,,,
235,1963,7844,Vidrio,5000,,,,,,,122
236,5327,5691,Vidrio,5000,,,,,,,4154
237,4950,1495,Plastico,5000,,,,,2167,1440,
238,6344,6119,Vidrio,5000,,,,,,,159
239,8638,7997,Pilas,5000,3852,1587,,,,,
240,8590,4791,Vidrio,5000,,,,,,,2696
241,2551,8694,Pilas,5000,2888,1603,,,,,
242,8797,1288,Carton y Papeles,5000,,,2697,2044,,,
243,1187,3823,Pilas,5000,3965,1543,,,,,
244,1631,6793,Plastico,5000,,,,,1523,1991,
245,9248,1612,Pilas,5000,4188,196,,,,,
246,9267,4337,Carton y Papeles,5000,,,3751,1796,,,
247,1318,9462,Pilas,5000,3338,2202,,,,,
248,5841,2510,Plastico,5000,,,,,405,3542,
249,2501,5369,Carton y Papeles,5000,,,1816,3030,,,
250,2589,6444,Plastico,5000,,,,,3304,757,
251,9213,8832,Plastico,5000,,,,,4620,3546,
252,7333,9117,Carton y Papeles,5000,,,4985,2495,,,
253,8394,8517,Plastico,5000,,,,,4945,1361,
254,2121,9232,Carton y Papeles,5000,,,4703,2784,,,
255,1494,3132,Pilas,5000,3775,3224,,,,,
256,4255,9070,Pilas,5000,437,1875,,,,,
257,7495,2442,Pilas,5000,3473,1466,,,,,
258,3778,8426,Plastico,5000,,,,,1515,1771,
259,8994,1772,Carton y Papeles,5000,,,2485,4840,,,
260,7595,7327,Vidrio,5000,,,,,,,3559
261,4288,5327,Pilas,5000,3237,877,,,,,
262,2659,9695,Pilas,5000,3035,2402,,,,,
263,9536,7166,Carton y Papeles,5000,,,1782,872,,,
264,2506,4713,Plastico,5000,,,,,3043,785,
265,7665,8538,Carton y Papeles,5000,,,2079,3941,,,
266,1499,5009,Pilas,5000,204,2194,,,,,
267,6833,9404,Carton y Papeles,5000,,,3331,4846,,,
268,2615,9034,Plastico,5000,,,,,4697,4601,
269,6843,1128,Plastico,5000,,,,,2721,2798,
270,5471,7401,Vidrio,5000,,,,,,,2461
271,1204,3824,Carton y Papeles,5000,,,3302,1757,,,
272,8394,8823,Plastico,5000,,,,,431,573,
273,4267,7690,Carton y Papeles,5000,,,2733,4274,,,
274,1392,6648,Pilas,5000,3506,4172,,,,,
275,9026,5616,Vidrio,5000,,,,,,,4191
276,3514,8302,Carton y Papeles,5000,,,3363,3033,,,
277,9659,9985,Carton y Papeles,5000,,,3467,1479,,,
278,9344,5077,Vidrio,5000,,,,,,,3050
279,8355,9812,Carton y Papeles,5000,,,1305,2648,,,
280,2160,5354,Plastico,5000,,,,,2311,1621,
281,1932,1521,Pilas,5000,3406,3982,,,,,
282,7568,8644,Plastico,5000,,,,,1608,639,
283,8493,4470,Pilas,5000,3291,1112,,,,,
284,9326,9039,Plastico,5000,,,,,925,1638,
285,8689,7876,Plastico,5000,,,,,683,710,
286,8988,6603,Carton y Papeles,5000,,,1126,635,,,
287,3581,8108,Pilas,5000,411,2384,,,,,
288,6184,9318,Vidrio,5000,,,,,,,3142
289,2765,5028,Vidrio,5000,,,,,,,3186
290,2575,8880,Pilas,5000,1557,734,,,,,
291,3778,6644,Plastico,5000,,,,,120,3607,
292,6053,9355,Vidrio,5000,,,,,,,3427
293,4234,8575,Carton y Papeles,5000,,,1185,1287,,,
294,3314,3810,Pilas,5000,4761,4479,,,,,
295,7560,4067,Pilas,5000,4995,1656,,,,,
296,1899,7113,Plastico,5000,,,,,865,3591,
297,3813,7820,Pilas,5000,3019,4617,,,,,
298,4392,3470,Vidrio,5000,,,,,,,4787
299,3514,6146,Carton y Papeles,5000,,,4415,4923,,,
300,9656,7949,Vidrio,5000,,,,,,,4667
